,name,subway,시도,시군구,읍면동,coord,sub_count,sub_list,bus_count,bus_list
6034,청량리청과물도매시장,0,서울특별시,동대문구,용신동,"(127.0418650038, 37.5790131929)",1,"[(127.0388686, 37.5785639)]",5,"[(127.04335119075, 37.5783306095), (127.04276858956666, 37.57734576165), (127.0408458528, 37.5786941274), (127.0406921658, 37.5788207952), (127.0418650038, 37.5790131929)]"
6035,청량리한신아파트,0,서울특별시,동대문구,청량리동,"(127.0477355674, 37.5866272592)",0,[],2,"[(127.04951845745, 37.58621284395), (127.0477355674, 37.5866272592)]"
6036,청련사입구,0,서울특별시,종로구,평창동,"(126.9624033159, 37.6080241273)",0,[],2,"[(126.9637501759, 37.6089778424), (126.9624033159, 37.6080241273)]"
6037,청룡사.보문파크뷰자이아파트,0,서울특별시,종로구,숭인1동,"(127.0170614372, 37.57991344825)",1,"[(127.01519, 37.5794492)]",8,"[(127.0153278399, 37.578079266900005), (127.015000669, 37.5805106317), (127.0156406862, 37.5803496894), (127.0162115824, 37.58187114765), (127.0151880645, 37.5787743807), (127.0155933426, 37.5803236367), (127.0152823599, 37.5783448557), (127.0170614372, 37.57991344825)]"
6038,청룡시장,0,서울특별시,관악구,청룡동,"(126.9478814753, 37.4791567541)",0,[],3,"[(126.9477926533, 37.48176031575), (126.94564468035, 37.4793853293), (126.9478814753, 37.4791567541)]"
6039,청림동푸르지오아파트121동앞,0,서울특별시,관악구,청림동,"(126.9606642036, 37.4855868795)",0,[],6,"[(126.957909238, 37.4864093729), (126.9592701481, 37.4861224261), (126.9606642036, 37.4855868795), (126.9596440311, 37.4860722009), (126.9609391821, 37.4853535684), (126.958696, 37.4841279)]"
6040,청림동현대아파트,0,서울특별시,관악구,청림동,"(126.95870644425, 37.4917380378)",0,[],7,"[(126.9565302617, 37.4917374081), (126.95654636525, 37.49173435515), (126.9563945625, 37.4918637013), (126.95592773625, 37.4911909916), (126.95870644425, 37.4917380378), (126.96138386685, 37.49020168885), (126.9615305, 37.49034899999999)]"
6041,청백아파트,0,서울특별시,노원구,월계2동,"(127.05237616505, 37.6322771693)",0,[],4,"[(127.0510547779, 37.6303417009), (127.0510560694, 37.630071307), (127.05237616505, 37.6322771693), (127.05091962055, 37.6319867504)]"
6042,청백아파트1단지,0,서울특별시,노원구,월계2동,"(127.052251504, 37.6353681557)",0,[],2,"[(127.052251504, 37.6353681557), (127.0524213231, 37.6355656897)]"
6043,청백아파트3단지4단지,0,서울특별시,노원구,월계2동,"(127.05091962055, 37.6319867504)",0,[],4,"[(127.0510547779, 37.6303417009), (127.0510560694, 37.630071307), (127.05237616505, 37.6322771693), (127.05091962055, 37.6319867504)]"
6044,청백아파트종점,0,서울특별시,노원구,월계2동,"(127.0524213231, 37.6355656897)",0,[],2,"[(127.052251504, 37.6353681557), (127.0524213231, 37.6355656897)]"
6045,청소년독서실,0,서울특별시,강북구,삼양동,"(127.0122970175, 37.6260369261)",0,[],14,"[(127.0138031495, 37.6252429737), (127.01244408645, 37.62482927515), (127.01220290265, 37.62795964815), (127.0129222362, 37.6250157966), (127.0126477391, 37.6241515772), (127.0126186195, 37.6240722279), (127.01540652365, 37.62533321585), (127.00992596375, 37.62745049015), (127.0135417904, 37.62819762985), (127.011471032, 37.6277866374), (127.012434487, 37.62528573), (127.01237315, 37.6259923163), (127.0122970175, 37.6260369261), (127.0123994809, 37.6248538318)]"
6046,청소년수련관,0,서울특별시,광진구,광장동,"(127.1052925495, 37.5460907194)",1,"[(127.1035032, 37.54517)]",7,"[(127.1033710811, 37.54553041505), (127.1075788845, 37.5466061503), (127.10239139885, 37.54698053165), (127.1065982777, 37.54799471295), (127.10515342115, 37.54765608955), (127.1052925495, 37.5460907194), (127.103067, 37.5448436)]"
6047,청솔7단지아파트,0,서울특별시,노원구,하계1동,"(127.0722205773, 37.6317468242)",0,[],9,"[(127.074071493, 37.6310001458), (127.07049768245, 37.6317049252), (127.069594123, 37.6312608528), (127.0733509744, 37.6294621485), (127.0716117569, 37.6306865567), (127.0722205773, 37.6317468242), (127.0722710016, 37.6316781808), (127.07232451605, 37.6329411593), (127.0735115633, 37.6310403867)]"
6048,청솔7단지앞,0,서울특별시,노원구,공릉2동,"(127.0722710016, 37.6316781808)",0,[],9,"[(127.074071493, 37.6310001458), (127.07049768245, 37.6317049252), (127.069594123, 37.6312608528), (127.0733509744, 37.6294621485), (127.0716117569, 37.6306865567), (127.0722205773, 37.6317468242), (127.0722710016, 37.6316781808), (127.07232451605, 37.6329411593), (127.0735115633, 37.6310403867)]"
6049,청솔아파트,0,서울특별시,노원구,공릉2동,"(127.0865964418, 37.6231558397)",0,[],6,"[(127.0870092063, 37.6222745056), (127.0865964418, 37.6231558397), (127.08599815, 37.6251727899), (127.0881746777, 37.62199023695), (127.0865569082, 37.6237909963), (127.0879545, 37.621884)]"
6050,청솔우성아파트.답십리시장,0,서울특별시,동대문구,답십리1동,"(127.0574737675, 37.57391295085)",0,[],8,"[(127.0583182385, 37.5727844821), (127.0555490825, 37.5728758268), (127.0547597324, 37.5727591881), (127.0567057745, 37.5727917048), (127.0556892518, 37.5761320676), (127.0576881215, 37.5764314097), (127.0574737675, 37.57391295085), (127.058754743, 37.5728729552)]"
6051,청수탕,0,서울특별시,강북구,인수동,"(127.01265285225, 37.636814408)",0,[],7,"[(127.0110140308, 37.6367708852), (127.01375887315, 37.6384146105), (127.01321308515, 37.6354152189), (127.0130408352, 37.63690883195), (127.01265285225, 37.636814408), (127.0131612808, 37.6353876486), (127.0098074099, 37.636749501)]"
6052,청심경로당,0,서울특별시,용산구,원효로2동,"(126.9504485667, 37.5337439118)",0,[],11,"[(126.9487695164, 37.5349772037), (126.9511868344, 37.5345074372), (126.9503601746, 37.533754777), (126.9507059129, 37.53309160485), (126.9495515487, 37.5324430889), (126.9509043881, 37.5342784061), (126.9508869934, 37.5362615318), (126.9504485667, 37.5337439118), (126.94877377075, 37.53427901195), (126.94762470545, 37.5346273493), (126.9494988464, 37.5359733336)]"
6053,청암노인요양원,0,서울특별시,송파구,마천2동,"(127.14912823855, 37.501120569600005)",0,[],3,"[(127.1518828036, 37.4998462753), (127.1515698158, 37.4999165728), (127.14912823855, 37.501120569600005)]"
6054,청암대,0,서울특별시,마포구,도화동,"(126.94785566895, 37.53573987015)",0,[],9,"[(126.94748143415, 37.53838326865), (126.9487695164, 37.5349772037), (126.9474592449, 37.53627563985), (126.9474649614, 37.5379132385), (126.9508869934, 37.5362615318), (126.94785566895, 37.53573987015), (126.94877377075, 37.53427901195), (126.94762470545, 37.5346273493), (126.9494988464, 37.5359733336)]"
6055,청암동강변삼성아파트,0,서울특별시,용산구,원효로2동,"(126.94877377075, 37.53427901195)",0,[],13,"[(126.9487695164, 37.5349772037), (126.9511868344, 37.5345074372), (126.9503601746, 37.533754777), (126.9474592449, 37.53627563985), (126.9507059129, 37.53309160485), (126.9495515487, 37.5324430889), (126.9509043881, 37.5342784061), (126.9508869934, 37.5362615318), (126.9504485667, 37.5337439118), (126.94785566895, 37.53573987015), (126.94877377075, 37.53427901195), (126.94762470545, 37.5346273493), (126.9494988464, 37.5359733336)]"
6056,청암자이아파트,0,서울특별시,용산구,원효로2동,"(126.94762470545, 37.5346273493)",0,[],10,"[(126.9487695164, 37.5349772037), (126.9503601746, 37.533754777), (126.9474592449, 37.53627563985), (126.9495515487, 37.5324430889), (126.9509043881, 37.5342784061), (126.9504485667, 37.5337439118), (126.94785566895, 37.53573987015), (126.94877377075, 37.53427901195), (126.94762470545, 37.5346273493), (126.9494988464, 37.5359733336)]"
6057,청암중.고등학교,0,서울특별시,노원구,중계1동,"(127.0737195457, 37.6525298274)",0,[],6,"[(127.07163744685, 37.65393069905), (127.072908, 37.65157), (127.074930286, 37.650740055), (127.0737195457, 37.6525298274), (127.070652, 37.652536), (127.075042, 37.6525076)]"
6058,청운종합복지관,0,서울특별시,동작구,상도3동,"(126.9334657277, 37.4955952787)",0,[],15,"[(126.93455574195, 37.4936628398), (126.9324013013, 37.4960888077), (126.9355643871, 37.4946209736), (126.93078749243334, 37.4951713521), (126.9366711285, 37.49494398855), (126.931768398, 37.4975940937), (126.93070551895, 37.4965959406), (126.93203096445, 37.49526094755), (126.9320755241, 37.4965364296), (126.9367922928, 37.4960351305), (126.93272954405, 37.4945731677), (126.9343785851, 37.4951207041), (126.9345627601, 37.4977741728), (126.9358456513, 37.4968750521), (126.9334657277, 37.4955952787)]"
6059,청운중학교,0,서울특별시,종로구,청운효자동,"(126.9725279448, 37.5880147549)",0,[],2,"[(126.9695513574, 37.5873724882), (126.9725279448, 37.5880147549)]"
6060,청원고등학교,0,서울특별시,노원구,상계10동,"(127.061435227475, 37.664848976275)",1,"[(127.0580605, 37.665073)]",9,"[(127.0646093764, 37.6646381498), (127.0644382296, 37.6645957208), (127.0598056124, 37.6648622202), (127.06361783585, 37.66669458685), (127.0617534891, 37.6622742684), (127.0616007524, 37.6631677431), (127.0588011123, 37.66410323083333), (127.061435227475, 37.664848976275), (127.0618194082, 37.66702713645)]"
6061,청원고등학교후문,0,서울특별시,노원구,상계9동,"(127.0618194082, 37.66702713645)",0,[],5,"[(127.0598056124, 37.6648622202), (127.06361783585, 37.66669458685), (127.0603679392, 37.668010919850005), (127.061435227475, 37.664848976275), (127.0618194082, 37.66702713645)]"
6062,청원빌딩,0,서울특별시,마포구,서교동,"(126.9180413662, 37.5583448134)",0,[],9,"[(126.9164760979, 37.5600739317), (126.916303530725, 37.55983509695), (126.9170107258, 37.5566840061), (126.9198885584, 37.5563858832), (126.9186861389, 37.55756235545), (126.9183918517, 37.557335701), (126.9178760037, 37.55894816665), (126.9174310681, 37.5587885543), (126.9180413662, 37.5583448134)]"
6063,청파동,0,서울특별시,용산구,청파동,"(126.9699754577, 37.54874383735)",0,[],3,"[(126.97195003786668, 37.548960852966665), (126.9718891468, 37.5490968333), (126.9699754577, 37.54874383735)]"
6064,청파초등학교,0,서울특별시,용산구,청파동,"(126.96337863375, 37.54852766805)",0,[],5,"[(126.9636504783, 37.5503884182), (126.9635579186, 37.5503803084), (126.96337863375, 37.54852766805), (126.961727377, 37.54697327115), (126.9646916, 37.54647500000001)]"
6065,청한빌라,0,서울특별시,도봉구,쌍문1동,"(127.01515763716668, 37.65739721476667)",0,[],7,"[(127.0139573374, 37.6589448343), (127.01825256855, 37.657308613), (127.0135770292, 37.6572640552), (127.01487419915, 37.65759820365), (127.01571950445, 37.6558537506), (127.0138513885, 37.6590307379), (127.01515763716668, 37.65739721476667)]"
6066,청호나이스,0,서울특별시,서초구,서초3동,"(127.01297921805, 37.4878502427)",1,"[(127.0153514, 37.48664360000001)]",3,"[(127.013992324525, 37.4876187954), (127.0154509791, 37.4885743675), (127.01297921805, 37.4878502427)]"
6067,청호아파트,0,서울특별시,동작구,흑석동,"(126.963529204, 37.50078016205)",0,[],2,"[(126.963529204, 37.50078016205), (126.9643082559, 37.5014983973)]"
6068,청화병원,0,서울특별시,동작구,노량진2동,"(126.9399895404, 37.5072594891)",1,"[(126.941072, 37.5047201)]",9,"[(126.938937313, 37.5051441568), (126.9413438642, 37.5051536481), (126.9417657395, 37.5051468009), (126.9414603582, 37.5054890759), (126.9413553618, 37.5054967336), (126.9417741894, 37.50631137865), (126.943048301, 37.507516004), (126.93994876545, 37.50780129175), (126.9399895404, 37.5072594891)]"
6069,청화슈퍼,0,서울특별시,강북구,번2동,"(127.03664407035, 37.6278198756)",0,[],12,"[(127.03698760696666, 37.625577607833335), (127.0368319191, 37.6263100731), (127.03566588955, 37.62712736595), (127.037822841775, 37.627595139825), (127.039630655, 37.6289399734), (127.03953168855, 37.62877881985), (127.0379426422, 37.62752256655), (127.0370650212, 37.62676810315), (127.03455018515, 37.62651419195), (127.03664407035, 37.6278198756), (127.0396575431, 37.6286257504), (127.0370328821, 37.6267985191)]"
6070,청화아파트,0,서울특별시,용산구,이태원1동,"(126.9951121073, 37.5313859227)",0,[],8,"[(126.9967856726, 37.5307297333), (126.9967687999, 37.5313614551), (126.9957071241, 37.5330564474), (126.9984051285, 37.5313833576), (126.9921459605, 37.5318016746), (126.9942272969, 37.5336168342), (126.9951121073, 37.5313859227), (126.9964939305, 37.53047248725)]"
6071,체육문화회관,0,서울특별시,송파구,거여1동,"(127.1434494952, 37.4907843418)",0,[],4,"[(127.1434472947, 37.4904982861), (127.1439607361, 37.4918626728), (127.1440833765, 37.4925345752), (127.1434494952, 37.4907843418)]"
6072,초당초등학교,0,서울특별시,도봉구,방학3동,"(127.0227300602, 37.6574169046)",0,[],4,"[(127.024867, 37.657521), (127.0242708967, 37.657400826), (127.0241999557, 37.6573965631), (127.0227300602, 37.6574169046)]"
6073,초동,0,서울특별시,중구,을지로동,"(126.9930225205, 37.5633379686)",0,[],4,"[(126.9930225205, 37.5633379686), (126.993252954, 37.5615932601), (126.9948830406, 37.5613196823), (126.9921107416, 37.5610617342)]"
6074,초롱타운아파트,0,서울특별시,구로구,구로2동,"(126.8799747882, 37.4958243287)",0,[],5,"[(126.8798055763, 37.4982822826), (126.8824840334, 37.4967766046), (126.8825860071, 37.4970460061), (126.8799747882, 37.4958243287), (126.87984, 37.495883)]"
6075,초롱타운회전교차로,0,서울특별시,구로구,구로2동,"(126.87984, 37.495883)",0,[],5,"[(126.8798055763, 37.4982822826), (126.8824840334, 37.4967766046), (126.8825860071, 37.4970460061), (126.8799747882, 37.4958243287), (126.87984, 37.495883)]"
6076,초림빌라,0,서울특별시,성북구,월곡1동,"(127.0410308589, 37.6074568456)",0,[],7,"[(127.0412407894, 37.6058750873), (127.040829, 37.606631), (127.0403773164, 37.6059432979), (127.0403956785, 37.6074502135), (127.0394407938, 37.6086600452), (127.0410308589, 37.6074568456), (127.040358, 37.60746)]"
6077,초안교,0,서울특별시,강북구,번2동,"(127.04106617, 37.6310859057)",0,[],9,"[(127.0385905222, 37.6300957366), (127.03925659183334, 37.6322870633), (127.0392098381, 37.632265588), (127.0401098283, 37.6314990193), (127.04054846455, 37.629712375), (127.039630655, 37.6289399734), (127.03953168855, 37.62877881985), (127.0399134673, 37.63344500105), (127.04106617, 37.6310859057)]"
6078,초안아파트,0,서울특별시,노원구,월계2동,"(127.04406662685, 37.63247916305)",0,[],4,"[(127.0451747859, 37.6306698197), (127.0428900482, 37.6342807126), (127.04406662685, 37.63247916305), (127.04343394955, 37.63348826765)]"
6079,초원약국,0,서울특별시,서대문구,충현동,"(126.9499246247, 37.5598386338)",0,[],3,"[(126.9519843875, 37.5611739792), (126.951177646, 37.5605852051), (126.9499246247, 37.5598386338)]"
6080,총신대,0,서울특별시,동작구,사당5동,"(126.96623331455, 37.4882359822)",0,[],10,"[(126.9635773362, 37.488619095), (126.9649565297, 37.4899654751), (126.9657574755, 37.4890557725), (126.9680634965, 37.4865043697), (126.9653986017, 37.4866373966), (126.9656171196, 37.4865395275), (126.96456324955, 37.4878413224), (126.9646077769, 37.4890272793), (126.9631743346, 37.4887047301), (126.96623331455, 37.4882359822)]"
6081,총신대역,0,서울특별시,동작구,사당2동,"(126.982063111, 37.4875622131)",2,"[(126.9811618, 37.4851703), (126.9820826, 37.4875136)]",7,"[(126.9848836652, 37.4874552262), (126.98238991118336, 37.48500807835), (126.9823181951, 37.4872197461), (126.9828872574, 37.4855448766), (126.9841606753, 37.4856043193), (126.982063111, 37.4875622131), (126.98221598645, 37.48787674695)]"
6082,총신대입구역.남성시장입구앞,0,서울특별시,동작구,사당2동,"(126.98221598645, 37.48787674695)",1,"[(126.9820826, 37.4875136)]",6,"[(126.9825806591, 37.4902815962), (126.9848836652, 37.4874552262), (126.9823181951, 37.4872197461), (126.9828872574, 37.4855448766), (126.982063111, 37.4875622131), (126.98221598645, 37.48787674695)]"
6083,총지사,0,서울특별시,강남구,역삼2동,"(127.0401234669, 37.49568940975)",0,[],2,"[(127.0382888097, 37.497940525100006), (127.0401234669, 37.49568940975)]"
6084,총회회관.휘문고입구,0,서울특별시,강남구,대치2동,"(127.0657482438, 37.5043659962)",0,[],3,"[(127.0666383965, 37.5019094586), (127.0657482438, 37.5043659962), (127.0657710813, 37.5035822216)]"
6085,촬영소사거리,0,서울특별시,동대문구,장안2동,"(127.0668086466, 37.5735435197)",0,[],6,"[(127.0669557023, 37.5743481388), (127.0638358779, 37.5726827078), (127.0680287537, 37.572516181400005), (127.0668086466, 37.5735435197), (127.0651110833, 37.5726604815), (127.0654442145, 37.572744607)]"
6086,촬영소사거리.동답초등학교,0,서울특별시,동대문구,답십리2동,"(127.0651110833, 37.5726604815)",0,[],8,"[(127.0669557023, 37.5743481388), (127.0651983369, 37.5710897324), (127.0638358779, 37.5726827078), (127.0680287537, 37.572516181400005), (127.0668086466, 37.5735435197), (127.0651110833, 37.5726604815), (127.0654442145, 37.572744607), (127.0653513207, 37.5710932662)]"
