역명,승차총승객수,x,y
전자회관,44939.0,37.560348747,126.8992453681
전쟁기념관,937679.0,37.53463734735,126.9770957708
전화국,38034.0,37.5644611046,126.840232155
정곡초교,11393.0,37.57591350215,126.818919507
정금마을,881815.0,37.4937948243,126.98195735105
정금마을.방배경찰서,836210.0,37.490902,126.982473
정덕초교입구.이수아파트,97553.0,37.5968080732,127.0144182606
정도주택,8558.0,37.4942271526,126.8517358157
정독도서관,105862.0,37.580217717,126.9800442138
정랑고개.양천벤처타운,607411.0,37.5116305361,126.85011123845
정릉2동주민센터,1310039.0,37.60470331253333,127.01111354756667
정릉3동주민센터앞,387012.0,37.60824801085,127.0043189418
정릉4동종점,154608.0,37.6129500434,127.0101608358
정릉4동주민센터.경국사,563503.0,37.61349445065,127.00634435755
정릉길음시장,1673985.0,37.602358249,127.019175285
정릉길음시장.길음뉴타운9단지,311339.0,37.6023644981,127.0194880842
정릉꿈에그린1단지,29757.0,37.6017528318,127.0104877266
정릉꿈에그린아파트,72638.0,37.601798261249996,127.01132701085
정릉대우아파트,681470.0,37.6170100886,127.0028532999
정릉동동아아파트,306502.0,37.6062995297,127.0149146547
정릉동태영아파트,310456.0,37.6064926321,127.0151429326
정릉동풍림상가앞,556082.0,37.61672724255,127.00777579895001
정릉동풍림아파트,39371.0,37.6164224675,127.0088360168
정릉동풍림아파트.청소년문화의집,239589.0,37.6161178785,127.0087738602
정릉북한산국립공원입구,484047.0,37.6176400874,126.9996468616
정릉산장아파트,835801.0,37.6169229225,127.0028233237
정릉시장입구,2239303.0,37.60826315533333,127.0099196488
정릉시장입구.정릉약국,39937.0,37.6084222209,127.0097499347
정릉연립,8642.0,37.6121805539,127.0040531817
정릉우체국앞,1853630.0,37.6051457323,127.01151682565
정릉입구,726754.0,37.603015267399996,127.01409389845
정릉초교,452482.0,37.6184872437,127.00622170765
정병원,135710.0,37.6619843643,127.0419327395
정보도서관,313671.0,37.5502446412,127.1104763987
정수빌라,24276.0,37.603465096,127.0077703242
정수초교,5415.0,37.6042296996,127.0087459088
정신교회,4996.0,37.5997536174,127.08149410805
정원슈퍼,538255.0,37.5864403556,126.9316917084
정원여중,970654.0,37.58681448,126.93505619735001
정은빌라,49096.0,37.6259923163,127.01237315
정의여중고,190854.0,37.6511281784,127.033132446
정의여중고입구,146998.0,37.651056061,127.0332251973
정자,40700.0,37.4770830685,126.9896418282
정진학교.온수힐스테이트아파트,512547.0,37.4970065752,126.8221617968
정현부페,295994.0,37.49946656115,126.8979079829
제1놀이터,11945.0,37.6146083208,126.9741218742
제2공학관,984298.0,37.4484975508,126.95223663019999
제2파워플랜트,7753.0,37.4490470693,126.9493737667
제과점앞,83366.0,37.5604505635,126.8098897521
제기동역.서울약령시,4040791.0,37.5781482051,127.03647914800001
제기동주민센터.서울약령시앞,580685.0,37.5819225143,127.0384739296
제기동주민센터앞,34163.0,37.5829430864,127.037870359
제기동천주교회,97593.0,37.5827885525,127.033748611
제기동한신아파트,53436.0,37.5866105168,127.0373626297
제기동한신아파트앞,376155.0,37.5875196731,127.0378313277
제기시장,114125.0,37.58648669335,127.03524846044999
제기역약령시장,295700.0,37.5781498989,127.036665656
제민약국,79567.0,37.53646847265,127.0585996333
제약회관,111698.0,37.4822575415,127.0018175259
제인병원,159422.0,37.5492023116,127.0569040503
제일감리교회,136893.0,37.5479713914,127.0268802225
제일교회,357709.0,37.4501616853,126.9134970045
제일교회입구,302024.0,37.47453967075,126.9220817705
제일기획,10204.0,37.5349916274,126.998342613
제일모직아울렛,229153.0,37.47442667746667,126.88606369296667
제일성도교회,97411.0,37.4747932708,126.94044648085
제일성민교회,365484.0,37.495371128550005,126.93736355265
제일성심병원,183545.0,37.54688149495,126.8454669399
제일슈퍼,183539.0,37.62220694295,127.03270090765
제일시장,51891.0,37.6049775765,127.0770545388
제일약품사옥,426052.0,37.5034067467,127.0203819637
제일여성병원,438173.0,37.5225827633,126.8517405231
제일오피스텔,411289.0,37.4931164216,127.1198949418
제일은행,314743.0,37.499748890666666,126.89214607596666
제일은행.호림아트센터앞,800571.0,37.5216854398,127.0348831465
제일은행사거리,174944.0,37.5335190155,127.0747339373
제일은행앞,70553.0,37.50955563865,126.99355368815
제일프라자,54119.0,37.6049734806,127.0771707077
제중병원,11629.0,37.503671514,126.8865658288
조계사,2654464.0,37.572876735899996,126.983000157225
조선일보,125538.0,37.5686649962,126.9768938333
조원동기점,103800.0,37.4834116391,126.9057067615
조원동주민센터,76395.0,37.4833261438,126.90724568499999
조원아파트,104089.0,37.4841475269,126.9079705659
조은마디병원,64785.0,37.5342320629,127.1338151395
종각역YMCA,382957.0,37.5702769422,126.9853306315
종근당,48043.0,37.5598937198,126.9627559439
종근당.충정로역,615435.0,37.5596102082,126.9643899703
종근당후문,106167.0,37.5594491254,126.9637563995
종로1.2.3.4가동주민센터,24376.0,37.5743637018,126.9910278513
종로1가,6499636.0,37.570201168266664,126.98092065259999
종로2가,7083949.0,37.57014750886666,126.98579084033334
종로2가.삼일교,563450.0,37.5685822333,126.9875072018
종로2가사거리,382894.0,37.5697641508,126.9877861534
종로3가.1.3.5호선,540615.0,37.5710576982,126.9920672899
종로3가.탑골공원,6724712.0,37.570284846549995,126.98969512515
종로4가.종묘,2983460.0,37.5705085843,126.9950028106
종로4가.종묘공원,57456.0,37.5705349348,126.9933353879
종로5가,497323.0,37.5705560731,127.0020674817
종로5가.3번출구,660510.0,37.5714220587,127.0019716625
종로5가.광장시장,4970631.0,37.57081167375,126.999086592
종로5가.효제동.김상옥의거터,415214.0,37.5744636711,127.0021111571
종로5가.효제초등학교,1025599.0,37.5728818279,127.0020279531
종로5가역,500122.0,37.5707777845,127.0000158599
종로5가입구.혜화경찰서,39178.0,37.5717519731,126.9976354074
종로6가.동대문종합시장,4181580.0,37.571034796199996,127.004589101
종로교회,267357.0,37.478385232899996,126.98859579124999
종로교회앞,411138.0,37.4782411424,126.9885906671
종로구민회관.창신동두산아파트,407587.0,37.5740922328,127.0155867992
종로도서관,59940.0,37.5765433371,126.9670811749
종로문화센터,32331.0,37.5746630197,126.9645715447
종로사약국,156470.0,37.5944524452,127.0652810237
종로사우나,88988.0,37.5737413187,126.9875872057
종로센트레빌아파트,70855.0,37.5803496894,127.0156406862
종로센트레빌후문.e편한세상보문아파트,141914.0,37.58187114765,127.0162115824
종로약국,415545.0,37.6204326057,126.9245778258
종로약국앞,116488.0,37.557576328,127.0879979441
종로중부새마을금고,415069.0,37.5723926096,127.006501742
종암SK아파트,137738.0,37.6020920985,127.0375096145
종암경찰서,4604471.0,37.6012398327,127.03339006030001
종암동주민센터,4112540.0,37.59891535755,127.03448233735
종암래미안,59331.0,37.6018270875,127.02979609524999
종암로한진택배,42242.0,37.5924635577,127.0356957883
종암사거리,213264.0,37.603735216,127.0312411151
종암아이파크1차정문,82274.0,37.602653098366666,127.03033727043334
종암아이파크2차정문,37422.0,37.596937255149996,127.0325710292
종암아이파크2차후문,86137.0,37.597895350499996,127.0319289501
종암중학교,43551.0,37.59325878455,127.03481487745
종암초등학교앞,281216.0,37.581609428,127.02966125605
종점,102135.0,37.49294457035,127.1526942822
종합운동장사거리,2333145.0,37.5119205778,127.07962467355
주공1.2단지한진아파트,410214.0,37.6251549695,127.04474188619999
주공11단지성당,34133.0,37.6644033452,127.0534017276
주공3단지정문,220425.0,37.628168177250004,127.04226161425001
주공4단지,293017.0,37.483602273,127.0690636219
주공4단지후문,64820.0,37.6469050347,127.0484814141
주공5단지,212412.0,37.63351789445,127.034331396
주공아파트,240548.0,37.508750149,126.9290480575
주양쇼핑,66182.0,37.5524082169,127.1529220161
주유소앞,120633.0,37.63233489025,126.9933868272
주유소앞.삼성아파트후문,25640.0,37.6094886687,126.9212294327
주유소앞다운복지관,236774.0,37.618960418,127.0796042523
주택가,79652.0,37.505422848950005,126.93664029825
주택단지,140828.0,37.4786789452,126.9891713321
죽림정사,11870.0,37.5995373531,127.0292557324
죽림정사앞,65500.0,37.599641895,127.0291524123
중계1동신안아파트,131432.0,37.65157,127.072908
중계1동주민센터,2104537.0,37.65195778965,127.077350706
중계3단지목련아파트,198074.0,37.6475425263,127.0679031632
중계건영2차아파트,536587.0,37.6460466232,127.0654180083
중계그린아파트,68247.0,37.6406471232,127.0642035099
중계목화아파트4단지,244195.0,37.643566149,127.0715162754
중계본동종점,231980.0,37.64428597876667,127.08326278656666
중계본동주민센터,321705.0,37.6474829194,127.0805984688
중계센트럴파크아파트,18426.0,37.6437455201,127.0595326041
중계역,1284840.0,37.645551695025,127.06385928425
중계역1번출구,617073.0,37.6460258156,127.06377737
중계역2번출구,749299.0,37.6457948167,127.0648650883
중계주공10단지,411990.0,37.647644168,127.0739639586
중계주공2단지,590369.0,37.656805,127.077945
중계주공3단지,345928.0,37.6569694888,127.0772632777
중계주공4단지,486573.0,37.6546005852,127.07815860115
중계주공5단지514동,180097.0,37.650740055,127.074930286
중계주공6단지,150317.0,37.6479994579,127.0774770958
중계주공6단지상가,205216.0,37.6481107341,127.0794417737
중계주공7단지,253932.0,37.6480296317,127.0797555922
중계주공9단지후문,32305.0,37.643546572700004,127.07646665210001
중곡1동사거리,329049.0,37.56254627165001,127.0794099403
중곡1동주민센터입구,248062.0,37.56062042975,127.07835311065
중곡2동주민센터앞,392772.0,37.559868344950004,127.080988174
중곡3동주민센터앞,477977.0,37.5685787213,127.0827167722
중곡4동경로당입구앞,34740.0,37.559179523750004,127.09408833015
중곡4동파출소,48662.0,37.565408733,127.086685053
중곡동성당,907.0,37.5629378497,127.0826023266
중곡동성당앞,209425.0,37.5629278921,127.08273817
중곡동입구,1008691.0,37.5544980483,127.08846842415
중곡동입구삼거리,1432701.0,37.554690961649996,127.08572582709999
중곡동종점,542295.0,37.5623781396,127.08713072820001
중곡보건지소,234391.0,37.55963595,127.087134815
중곡아파트,352911.0,37.5660357951,127.07750017465
중곡아파트.기점,56951.0,37.5670255814,127.0781417284
중곡아파트.종점,47530.0,37.5664182737,127.077803378
중곡역,196914.0,37.566144282150006,127.0844162823
중곡역입구,390835.0,37.56661437285,127.08162770725
중곡우체국앞,188395.0,37.5613284188,127.08402338805
중곡초등학교,444551.0,37.5730437008,127.0841619339
중구청소년수련관.남산타운2상가,116694.0,37.55168563935,127.0123711409
중구청앞.덕수중학교,212640.0,37.5647791137,126.9982284878
중대부고,463677.0,37.491863891,127.0550171097
중대부고앞,145437.0,37.4925169956,127.0545907704
중대부속초등학교,97313.0,37.5058554507,126.9611081416
중대후문입구,737091.0,37.504454799,126.9500568404
중동고등학교,497731.0,37.4928624359,127.0799595046
중동초등학교,856088.0,37.566719879000004,126.910379024025
중동현대아파트,236737.0,37.57163005145,126.90719411005
중랑경찰서정문.우디안101동앞,309719.0,37.61779292445,127.10548050450001
중랑경찰서후문,102993.0,37.619610963599996,127.10487780540001
중랑공영차고지,233625.0,37.61367888665,127.10198031844999
중랑공영차고지.신내역,558829.0,37.61325490445,127.10376300845
중랑공영차고지삼거리,47368.0,37.6129929174,127.1050053304
중랑교,2935890.0,37.59145786053333,127.06699486023335
중랑교동부시장,144277.0,37.59385241375,127.0725893769
중랑구청,1850618.0,37.60644166975,127.0939434358
중랑구청사거리,1853986.0,37.6057093436,127.09529473275
중랑소방서,263947.0,37.61482014655,127.09519426669999
중랑역.동부시장,4295295.0,37.593811392800006,127.075621099
중랑역.동부시장1,89104.0,37.5940005525,127.0767466712
중랑역동부시장1,255767.0,37.5938201527,127.0753223388
중랑초등학교,299435.0,37.58933070655,127.07424568905
중랑초등학교정문,167797.0,37.5884223439,127.0765282513
중림동입구,34424.0,37.5584769863,126.9692025327
중마초등학교.중곡제일골목시장앞,570653.0,37.565374615950006,127.08094064010001
중목초등학교,178490.0,37.5895478357,127.0801327118
중부여성발전센터,59831.0,37.5412265115,126.9451286742
중부운수앞,129036.0,37.52418153235,126.83078443245
중소기업은행,66937.0,37.5822059262,126.9129645398
중소기업전시장,123387.0,37.5251456893,126.927901726
중앙대병원,1747896.0,37.50762857063333,126.96079619286667
중앙대병원후문.흑석시장,771883.0,37.50668996075,126.96150178245
중앙대부속초등학교,62075.0,37.5055528185,126.9609389228
중앙대정문,1274198.0,37.50690616796667,126.95835545263333
중앙대중문,530392.0,37.50658133793333,126.9572043758
중앙대학교,2596923.0,37.508248911033334,126.96134172849999
중앙대후문,2381108.0,37.504853218025005,126.95367466455001
중앙동성당앞,613129.0,37.4857804354,126.9552244331
중앙병원,64572.0,37.5519601822,127.0193951883
중앙병원앞,109802.0,37.5521282246,127.019452784
중앙보훈병원역2번출구,264246.0,37.5286324672,127.1483245167
중앙보훈병원역3번출구,325299.0,37.5285452367,127.1484155089
중앙보훈병원장례식장,103420.0,37.5276924573,127.1476766966
중앙빌리지.동부센트레빌,441819.0,37.5018423425,126.96027299049999
중앙상회앞,108558.0,37.56010897415,127.09483718005
중앙슈퍼,119808.0,37.54956387935,127.06645442275
중앙시장,776819.0,37.56540361205,126.96154738365
중앙약국,51154.0,37.6462967548,127.0374890612
중앙여고,884792.0,37.562213454274996,126.95540256395
중앙잔디광장,564.0,37.5664055859,126.8793062352
중앙중고,82574.0,37.5831301356,126.986964643
중앙폐차장,92334.0,37.646191269,127.039554187
중앙하이츠2차아파트,218676.0,37.654311989,127.0674197117
중앙하이츠빌라,15440.0,37.538607146,126.9595744406
중앙하이츠빌라앞,180467.0,37.5379647538,126.96003711275
중앙하이츠빌아파트,31741.0,37.6024049335,127.010731685
중앙하이츠아파트,38970.0,37.565044343400004,127.0386235617
중앙하이츠정문,15491.0,37.602688987,127.0108364235
중앙하이츠후문,1930.0,37.60345429265,127.0093180516
중평초등학교,75901.0,37.637145859200004,127.0650454595
중화2동새마을금고,209789.0,37.5952314372,127.07229327375
중화2동주민센터,972348.0,37.6015588383,127.07688720605
중화2동체육공원,185149.0,37.6002139553,127.0736253737
중화동종점,35271.0,37.6000129083,127.08257750725
중화동한신아파트,818344.0,37.5990656913,127.0800736519
중화빗물펌프장,45519.0,37.5981997078,127.0719239269
중화역입구대원사약국,68662.0,37.6012604378,127.0777673904
중화역입구대원사입구,47253.0,37.6017878867,127.0777647729
중화중학교,228998.0,37.5840442922,127.0939262972
중화중학교.다문화가족지원센터,333016.0,37.5847475505,127.094186169
중화중학교삼거리,191002.0,37.5864373874,127.0948314552
중흥초등학교,530303.0,37.6017443205,127.0829631622
증산교앞,78327.0,37.57824218665,126.90482250790001
증산역.증산동주민센터,1865746.0,37.5837132066,126.9095091792
증산종합시장.증산중학교입구,882047.0,37.5807313413,126.906365663
지구촌교회,14886.0,37.6130836459,126.9793713925
지에스마트,218195.0,37.6635987359,127.0660736393
지영슈퍼,211623.0,37.551803273000004,127.09223891964999
지축교앞,27298.0,37.6448500804,126.91866147395001
지하철2호선강남역,11926083.0,37.50118316045,127.02607323515
지하철2호선교대역2,714513.0,37.4940263356,127.0151722537
지하철2호선교대역4출구,130892.0,37.4943891487,127.0158789726
지하철2호선방배역,758781.0,37.4812672268,126.9966259492
지하철2호선성수역,684385.0,37.5448484954,127.0546991362
지하철3호선교대역,720604.0,37.4918063578,127.0140325794
지하철4호선한성대역,756480.0,37.5890831036,127.0052476895
지하철6호선화랑대역,620354.0,37.619693652150005,127.0861708592
지하철7호선면목역,3907395.0,37.588789163274996,127.0878654687
지하철7호선사가정역,1074890.0,37.5806209984,127.0883306467
지하철7호선상봉역,2726579.0,37.595646191125,127.08702217780001
지하철7호선중화역,1774227.0,37.60272736225,127.07926656455001
지하철7호선중화역2번출구,1278362.0,37.60159295775,127.0803966204
지하철7호선중화역3번출구,2129231.0,37.6015690008,127.07905315274999
진관공영차고지,91197.0,37.6464812741,126.90803620405
진관동주민센터,389623.0,37.63461504045,126.91972734675
진관중고교.약수사앞,445128.0,37.643531587750005,126.9237128201
진관중고교약수사입구,17118.0,37.6454812524,126.9232997924
진관초교관음사입구,10052.0,37.6478147216,126.9268234277
진관초교앞,49689.0,37.646314309,126.9292679406
진관초교입구,8009.0,37.6469536295,126.9257929151
진도2차아파트,109431.0,37.47017023635,126.8917249932
진도3차아파트,86030.0,37.46850843065,126.8938271686
진도아파트,312448.0,37.4703394781,126.89237546525001
진로아파트앞.종점,114340.0,37.58767786035,127.10150383465
진명여고,2126085.0,37.524217588499994,126.86480583615
진산하이츠빌,32972.0,37.62008363805,127.03323549665001
진선여자중고등학교,2048739.0,37.5024973645,127.04989506794999
진성빌라사거리,350096.0,37.6590307379,127.0138513885
진성아파트,59787.0,37.506988117350005,126.85499644789999
진주빌라.바다약국,351923.0,37.5878078668,127.10069133069999
진주아파트,537053.0,37.519373342,126.9321850704
진흥아파트,1602256.0,37.5027408045,127.030632278775
진흥아파트청담역,1375503.0,37.5191010412,127.0523141802
차고앞,155755.0,37.5916552857,126.93503061864999
차병원,1053758.0,37.50580427645,127.0345300654
차병원차움,415524.0,37.5237488287,127.0442634568
찬양교회,52052.0,37.5540987456,127.0875671792
참누리아파트,135051.0,37.622923477,127.0478075576
창1동대우그린아파트,78850.0,37.6469802908,127.0485762773
창1동주민센터,41312.0,37.64845762029999,127.04332792310001
창2동건영아파트,174852.0,37.6407748635,127.0337710933
창2동주민센터.보건지소,613450.0,37.64083968745,127.03359162730001
창3동염광아트빌,304802.0,37.6342807126,127.0428900482
창4동주민센터,95503.0,37.6526637371,127.05232127170001
창5동현대1차아파트,159131.0,37.6560443064,127.0404892695
창5동현대아파트,62818.0,37.6560288231,127.0404077764
창경궁.서울대학교병원,2604381.0,37.578998594699996,126.99662900794999
창덕궁,2726369.0,37.57693197363333,126.989473448
창덕에버빌,85700.0,37.5689465564,126.9170110662
창동.신창시장,848770.0,37.6388808815,127.038418708
창동고등학교,188725.0,37.6514298266,127.038198362
창동농협물류센터,1069800.0,37.6544498009,127.05061942969999
창동대우아파트,190641.0,37.6426203363,127.0367096829
창동대우아파트입구,179371.0,37.643123343599996,127.0404720248
창동동아아파트,228783.0,37.6516321462,127.0515060877
창동동아청솔아파트,514210.0,37.65655146195,127.04973438245
창동서울탁주앞,1329413.0,37.63780830375,127.03732784635
창동쌍용.성원아파트,382299.0,37.660572,127.048835
창동쌍용아파트,119686.0,37.660493,127.048789
창동아이파크,644251.0,37.66115810775,127.04733130207501
창동역동측,4274160.0,37.653609791200005,127.05037201336667
창동역서측,2570061.0,37.65233457955,127.04623955779999
창동이마트,90201.0,37.6512488016,127.04620168
창동주공17단지,502445.0,37.6459360715,127.05385498645
창동주공18단지,229353.0,37.647172156349995,127.05296153270001
창동주공19단지,249863.0,37.64914775625,127.05225690665
창동주공1단지,158129.0,37.654255726,127.0409136841
창동주공1단지아파트,46499.0,37.6533068793,127.0410897502
창동주공3단지,35074.0,37.6513231237,127.04161453875
창동주공4단지,792788.0,37.645244638250006,127.04834445775
창동중앙약국,41845.0,37.6462298478,127.0371363264
창동청구빌라,80061.0,37.645954164,127.03974538815
창동하나로마트,303772.0,37.6552526653,127.05006439285
창동한신아파트,45191.0,37.6460678822,127.0347256668
창림초교창동신창아파트앞,739020.0,37.641562041149996,127.04090857214999
창문여고,1707732.0,37.612015577499996,127.0359501064
창문여고앞,975665.0,37.6121615072,127.0361026422
창번2교앞,69349.0,37.6386824506,127.0345285421
창번교,27395.0,37.6354798769,127.0384020053
창번교앞,57549.0,37.6354837107,127.0383202871
창북중학교,29206.0,37.6515153281,127.0381562407
창성빌라,111810.0,37.6441969127,127.0403711076
창신3동주민센터,254999.0,37.5787743807,127.0151880645
창신교회.서리풀노리학교,167321.0,37.4902399015,127.0211892004
창신교회앞.서리풀노리학교,255018.0,37.4905140641,127.0213662544
창신쌍용1단지.종로센트레빌아파트,159197.0,37.5803236367,127.0155933426
창신쌍용2단지.한성대후문,698945.0,37.58137249035,127.01275720225
창신역.4번출구,180648.0,37.5783448557,127.0152823599
창신초교,70193.0,37.5760028897,127.0155599726
창신초등학교,90063.0,37.5769031178,127.0153870046
창일중학교,200256.0,37.648743692850005,127.04772387115
창전삼성아파트,21612.0,37.551536308,126.9327116991
창전삼성아파트104동,19468.0,37.55113794099999,126.93155942940001
창전삼성아파트107동,27816.0,37.55078212195,126.93097229455
창전삼성아파트109동,37246.0,37.550272119249996,126.9302740572
창전삼성아파트110동,119346.0,37.5501021362,126.928668
창전삼성아파트입구,16777.0,37.5517034228,126.9324540776
창전어린이공원,6169.0,37.55020656295,126.92942336429999
창전중앙하이츠아파트,53570.0,37.549895761,126.9275473964
창전현대홈타운,389912.0,37.55075034883333,126.93252005480001
채선당앞,11363.0,37.5270127182,127.1217937813
천동초교삼거리,135534.0,37.541795989899995,127.136446397
천동초교입구사거리,416419.0,37.53997158995,127.14073118799999
천동초등학교.천호도서관,249537.0,37.54050919225,127.13681189835
천사원입구,32873.0,37.6047834765,126.9073603695
천사원입구.서북병원,44217.0,37.6046928354,126.9073186549
천사유치원,148246.0,37.5746770486,126.9618149025
천연동마을금고,5781.0,37.5684301357,126.9614539052
천왕역,1829673.0,37.48631554800001,126.83878343245999
천왕이펜하우스1단지,25777.0,37.4856028447,126.8378107498
천왕이펜하우스2단지,106606.0,37.4856686164,126.837929755
천왕이펜하우스3.4단지,214022.0,37.4811726543,126.8386605195
천왕이펜하우스3단지입구,384751.0,37.4830742971,126.83830377025001
천왕이펜하우스4단지,283271.0,37.4810898706,126.8386301304
천왕이펜하우스5단지,326274.0,37.47954716905,126.8405708336
천왕이펜하우스5단지입구,137307.0,37.47930473,126.8421878657
천왕이펜하우스6단지,356982.0,37.4793797094,126.8406728316
천왕이펜하우스6단지후문,7650.0,37.47808572576667,126.84273115393334
천은교회,18564.0,37.55465701635,127.02675298335001
천일중.구강사,176205.0,37.545031203549996,127.12870055885
천일초교사거리,102740.0,37.5445761884,127.13177946215
천주교,137969.0,37.52535904435,126.9654728324
천주교도봉동교회,216001.0,37.6712204585,127.04280903005
천주교성당,123538.0,37.5560265616,126.81233118
천주교성령봉사회관.등불교회,612803.0,37.4806719288,126.9079821726
천주교성수동성당앞,434985.0,37.53906652735,127.0468901825
천호동공원,822995.0,37.545936625500005,127.12597196665
천호동로데오거리,421214.0,37.54046286425,127.12719361695
천호사거리.천호역6번출구,974295.0,37.5376898438,127.1259449826
천호시장,248625.0,37.540850582975004,127.129389580275
천호역,672890.0,37.5369934554,127.12552064693334
천호역.풍납시장,1364888.0,37.5371467728,127.1227680206
천호역.현대백화점,408841.0,37.5398223155,127.1238304132
천호역5번출구,311429.0,37.5376003403,127.1269789043
천호역5번출구.천호사거리,2190630.0,37.5375778069,127.1270540908
천호역6번출구.천호사거리,1566496.0,37.5372991453,127.1272441058
천호역현대백화점,2516838.0,37.54009300685,127.12384999045
천호우성아파트,411601.0,37.550315217475,127.13856551615001
천호우체국,133626.0,37.5408934095,127.1254162523
철산교앞,60096.0,37.4881289388,126.8593536976
청계1가.광교,74435.0,37.5685973316,126.98428336570001
청계2가.삼일교,103093.0,37.56813552635,126.9878669958
청계2가.수표교,26992.0,37.568322,126.990686
청계3가.관수교,17248.0,37.5686091615,126.9937893395
청계3가.세운교,20351.0,37.5683611799,126.993785482
청계4가.배오개다리,26792.0,37.5686776061,126.9971440802
청계4가.세운교,16362.0,37.5688576315,126.9964924987
청계5가.광장시장,59035.0,37.5693781242,126.9998214525
청계5가.방산시장,51129.0,37.5692504249,127.0006385759
청계6가.동대문시장,45501.0,37.5697520006,127.0028494203
청계6가.버들다리,136787.0,37.5698382937,127.0080442227
청계6가.오간수교,123370.0,37.5696086782,127.0090249711
청계6가.평화시장,39544.0,37.5694979957,127.0044818377
청계7가.동평화.청평화시장,249873.0,37.5696262824,127.0138487782
청계7가.맑은내다리,107198.0,37.5699186017,127.0129568654
청계8가.영도교,211226.0,37.570820814399994,127.01851053865
청계8가.황학교,95765.0,37.5720242074,127.0227587436
청계9가.비우당교,66675.0,37.5709089902,127.0254695345
청계벽산아파트,159775.0,37.568266037,127.0303063009
청계벽산아파트.텐즈힐아파트,468299.0,37.56844473795,127.0302566471
청계산.원터골,183994.0,37.444672881,127.05768245224999
청계산입구역,415849.0,37.4489631844,127.0546159305
청계장원아파트,55345.0,37.569292377699995,127.0448700395
청계초등학교,28238.0,37.6445265547,127.0669992881
청과시장2,7500.0,37.5518721091,126.8211934162
청구빌라,47074.0,37.6046124743,126.9569707206
청구빌라.연촌초등학교,72675.0,37.635157997600004,127.07160846005
청구성심병원,38282.0,37.6210179815,126.9193355239
청구성심병원후문,46562.0,37.6203245124,126.9193849566
청구아파트,131878.0,37.65755599595,127.02648327464999
청구아파트.동아한신아파트,42019.0,37.5005475437,126.8644864239
청구아파트.참누리아파트,85410.0,37.57404309765,126.9029900675
청구아파트앞,49547.0,37.54288087685,127.09648615345
청구아파트후문,96509.0,37.5011011579,126.8633797486
청구역,466177.0,37.55997104105,127.0144536551
청기와빌라,85480.0,37.560731494500004,126.90439381765
청년회의소,1000863.0,37.5620313818,127.0612991303
청년회의소.서울새활용플라자,1189737.0,37.5619517316,127.0604786789
청년회의소앞,421340.0,37.5620014137,127.0615051151
청담2치안센터,587654.0,37.52319371815,127.0479814042
청담고시원,21184.0,37.4709766666,126.9407941266
청담동래미안아파트,519957.0,37.5175033471,127.0428409183
청담동성당앞,114439.0,37.5203105601,127.0493648447
청담역,222754.0,37.517466,127.05082
청담역.경기고교,3011280.0,37.519966285675,127.0567867636
청담천주교회,274642.0,37.5194885827,127.0499673538
청담초등학교,476419.0,37.5266622486,127.04506019
청담초등학교앞,680595.0,37.5265176387,127.0451104214
청덕초교,854345.0,37.6085600599,127.0001124058
청덕초등학교,515284.0,37.6087638371,126.9991578864
청량리.청과물도매시장,2642762.0,37.5788207952,127.0406921658
청량리미주상가앞,489222.0,37.5819286794,127.04746063385
청량리미주아파트.동대문세무서,1522408.0,37.5827855855,127.0484429381
청량리소화물취급소,104160.0,37.5805646739,127.05124517875001
청량리역환승센타,6552658.0,37.580447082549995,127.0456002355
청량리역환승센터,8197031.0,37.58048376803333,127.04559005579999
청량리청과물도매시장,2294331.0,37.5790131929,127.0418650038
청량리한신아파트,411827.0,37.5866272592,127.0477355674
청련사입구,10734.0,37.6080241273,126.9624033159
청룡사.보문파크뷰자이아파트,282655.0,37.57991344825,127.0170614372
청룡시장,321166.0,37.4791567541,126.9478814753
청림동푸르지오아파트121동앞,534914.0,37.4855868795,126.9606642036
청림동현대아파트,970021.0,37.4917380378,126.95870644425
청백아파트,136193.0,37.632277169299996,127.05237616504999
청백아파트1단지,327111.0,37.6353681557,127.052251504
청백아파트3단지4단지,534340.0,37.6319867504,127.05091962054999
청백아파트종점,131875.0,37.6355656897,127.0524213231
청소년독서실,25542.0,37.6260369261,127.0122970175
청소년수련관,87221.0,37.5460907194,127.1052925495
청솔7단지아파트,24974.0,37.6317468242,127.0722205773
청솔7단지앞,66770.0,37.6316781808,127.0722710016
청솔아파트,251546.0,37.6231558397,127.0865964418
청솔우성아파트.답십리시장,1680394.0,37.57391295085,127.0574737675
청수탕,320727.0,37.636814408,127.01265285225
청심경로당,39163.0,37.5337439118,126.9504485667
청암노인요양원,421159.0,37.501120569600005,127.14912823854999
청암대,87598.0,37.535739870149996,126.94785566895
청암동강변삼성아파트,478639.0,37.53427901195,126.94877377075
청암자이아파트,96267.0,37.534627349299996,126.94762470545001
청암중.고등학교,84958.0,37.6525298274,127.0737195457
청운종합복지관,52096.0,37.4955952787,126.9334657277
청운중학교,206225.0,37.5880147549,126.97252794479999
청원고등학교,418065.0,37.664848976275,127.061435227475
청원고등학교후문,225758.0,37.66702713645,127.0618194082
청원빌딩,155974.0,37.5583448134,126.9180413662
청파동,383078.0,37.54874383735,126.9699754577
청파초등학교,469228.0,37.54852766805,126.96337863375001
청한빌라,286870.0,37.65739721476667,127.01515763716667
청호나이스,240222.0,37.4878502427,127.01297921804999
